And I won't be laughing at the lies when I'm gone\nAnd I can't question how or when or why when I'm gone\nCan't live proud enough to die when I'm gone\n_\n	So I guess I'll have to do it while I'm here
7\n	And I won't be laughing at the lies when I'm gone\nAnd I can't question how or when or why when I'm gone\nCan't live proud enough to die when I'm gone\nSo I guess I'll have to do it while I'm here\n
There's no place in this world where I'll belong when I'm gone\n	_\nAnd I won't know the right from the wrong when I'm gone\nAnd you won't find me singin' on this song when I'm gone\nSo I guess I'll have to do it while I'm here\n
And I won't know the right from the wrong when I'm gone\n	There's no place in this world where I'll belong when I'm gone\n_\nAnd you won't find me singin' on this song when I'm gone\nSo I guess I'll have to do it while I'm here\n
And you won't find me singin' on this song when I'm gone\n	There's no place in this world where I'll belong when I'm gone\nAnd I won't know the right from the wrong when I'm gone\n_\nSo I guess I'll have to do it while I'm here\n
So I guess I'll have to do it while I'm here\n	There's no place in this world where I'll belong when I'm gone\nAnd I won't know the right from the wrong when I'm gone\nAnd you won't find me singin' on this song when I'm gone\n_\n
And I won't feel the flowing of the time when I'm gone\n	_\nAll the pleasures of love will not be mine when I'm gone\nMy pen won't pour a lyric line when I'm gone\nSo I guess I'll have to do it while I'm here\n
All the pleasures of love will not be mine when I'm gone\n	And I won't feel the flowing of the time when I'm gone\n_\nMy pen won't pour a lyric line when I'm gone\nSo I guess I'll have to do it while I'm here\n
My pen won't pour a lyric line when I'm gone\n	And I won't feel the flowing of the time when I'm gone\nAll the pleasures of love will not be mine when I'm gone\n_\nSo I guess I'll have to do it while I'm here\n
So I guess I'll have to do it while I'm here\n	And I won't feel the flowing of the time when I'm gone\nAll the pleasures of love will not be mine when I'm gone\nMy pen won't pour a lyric line when I'm gone\n_\n
And I won't breathe the bracing air when I'm gone\n	_\nAnd I can't even worry 'bout my cares when I'm gone\nWon't be asked to do my share when I'm gone\nSo I guess I'll have to do it while I'm here\n
And I can't even worry 'bout my cares when I'm gone\n	And I won't breathe the bracing air when I'm gone\n_\nWon't be asked to do my share when I'm gone\nSo I guess I'll have to do it while I'm here\n
Won't be asked to do my share when I'm gone\n	And I won't breathe the bracing air when I'm gone\nAnd I can't even worry 'bout my cares when I'm gone\n_\nSo I guess I'll have to do it while I'm here\n
So I guess I'll have to do it while I'm here\n	And I won't breathe the bracing air when I'm gone\nAnd I can't even worry 'bout my cares when I'm gone\nWon't be asked to do my share when I'm gone\n_\n
And I won't be running from the rain when I'm gone\n	_\nAnd I can't even suffer from the pain when I'm gone\nCan't say who's to praise and who's to blame when I'm gone\nSo I guess I'll have to do it while I'm here\n
And I can't even suffer from the pain when I'm gone\n	And I won't be running from the rain when I'm gone\n_\nCan't say who's to praise and who's to blame when I'm gone\nSo I guess I'll have to do it while I'm here\n
Can't say who's to praise and who's to blame when I'm gone\n	And I won't be running from the rain when I'm gone\nAnd I can't even suffer from the pain when I'm gone\n_\nSo I guess I'll have to do it while I'm here\n
